avgWs,stnId,sumRn,sumRnDur,maxWs,minTa,ddMefs,avgTa,avgRhm,ddMes,tm,maxTa,maxInsWs
2.3,90,,,6.3,-2.3,,3.6,44.9,,1/1/2016,7.6,13.7
1.1,95,,,3.1,-9,,-2,79.4,,1/1/2016,3.3,5.2
0.9,98,,,3.8,-6.4,,-0.2,74,,1/1/2016,6.5,6.3
1.1,99,,,2.7,-6.7,,-0.1,74.3,,1/1/2016,5,4.8
5.2,100,,,11,-8.3,,-3.2,68.9,,1/1/2016,0.4,17.4
0.7,101,,,1.9,-5.8,,-1.7,90.8,,1/1/2016,2.3,4.1
7.2,102,,,12.7,2,,5,68.5,,1/1/2016,6.7,16.1
2.3,104,,,5.7,-0.8,,4.6,42.9,,1/1/2016,9.8,9.8
4.8,105,,,9.6,2.1,,5.1,33,,1/1/2016,8.9,16.3
1.7,106,,,5.3,0.5,,6.4,35.9,,1/1/2016,11.6,9.5
1.6,108,,,3.5,-3.3,,1.2,73,,1/1/2016,4,5.6
2.4,112,,,5.3,-0.4,,3.1,83.9,,1/1/2016,5.7,7.4
0.4,114,0,,1.3,-4.4,,0.1,78.8,,1/1/2016,3.8,2.7
3.1,115,,,7.8,2.2,,5.4,54.4,,1/1/2016,9,13.1
0.8,119,,,2.1,-4.2,,1.6,80.1,,1/1/2016,5.7,3.7
0.6,121,,,2.5,-6.1,,-1.1,83,,1/1/2016,4.3,4
0.3,127,,,1.6,-5.9,,-1,79.4,,1/1/2016,4.1,3.2
1.6,129,,,4.6,-4.4,,2.6,86.3,,1/1/2016,7.5,6.8
3.4,130,,,6.2,0.1,,5.1,38.5,,1/1/2016,11,10
0.8,131,,,2.7,-4.2,,1.5,68.1,,1/1/2016,6.2,5.3
1.1,133,,,4.4,-4.2,,1.6,77.4,,1/1/2016,7.7,7.1
2.5,135,,,6.2,-5.7,,0.4,70,,1/1/2016,5.1,9.2
1.2,136,,,4,-7.5,,-0.9,70.9,,1/1/2016,6.2,7.3
1.7,137,,,4.4,-4.2,,2.2,62.5,,1/1/2016,6.5,7.7
3.3,138,,,5.2,0.2,,4.4,52.9,,1/1/2016,9,8.6
1.7,140,,,4.3,-2.4,,2.8,84,,1/1/2016,7.7,7
1,143,,,3.7,-4,,1.7,70.5,,1/1/2016,8,6.2
1.5,146,,,2.7,-2,,2.8,74.4,,1/1/2016,7.7,4.2
1.3,152,,,2.7,-1.6,,4,53.3,,1/1/2016,12,3.7
1.5,155,,,4.3,-2,,2.5,59.1,,1/1/2016,7.9,7.5
1,156,,,2.7,-1.5,,3.2,73.1,,1/1/2016,8.1,4.2
4.3,159,,,7.4,1.1,,5.3,52.1,,1/1/2016,10.9,11.4
1.8,162,,,3.9,-0.8,,4.4,62.1,,1/1/2016,8.8,5.9
1.6,165,,,3,0.6,,4.6,73.8,,1/1/2016,8.2,5.1
3.4,168,,,6.9,0.6,,4.5,54.5,,1/1/2016,8.7,10.5
2.4,169,,,5.4,3.8,,6.4,64.3,,1/1/2016,11.3,7.3
1.3,170,,,3.6,-0.4,,4.6,80.1,,1/1/2016,8.8,6.3
1.3,172,,,4.3,-1.5,,3.3,84.1,,1/1/2016,8.2,5.5
1.4,174,,,5.2,-4.6,,0.4,73.8,,1/1/2016,8.3,8.3
1,177,,,3.6,-3.6,,2.3,80.8,,1/1/2016,7,5.9
2.2,184,,,3.7,5.2,,8.2,60.1,,1/1/2016,10.8,5.6
4.1,185,,,7.9,5.3,,8.4,61.4,,1/1/2016,11.4,10.7
2.3,188,,,4,3.4,,7.1,67.9,,1/1/2016,11.6,7.3
1.2,189,,,3,6.1,,8.9,61.8,,1/1/2016,11.7,5.1
0.6,192,,,2.5,-6.7,,-0.1,69.4,,1/1/2016,8.7,4.1
1,201,,,3.9,-5.4,,1.3,74.1,,1/1/2016,6,6.6
0.7,202,,,2.5,-5.5,,-1.1,87.1,,1/1/2016,2.8,3.9
0.5,203,,,1.1,-6.9,,-1.7,80.9,,1/1/2016,2.7,2.2
1.9,211,,,4.4,-7,,-1.1,75.1,,1/1/2016,2.3,7.4
0.4,212,,,1.7,-5.9,,-1.4,80.8,,1/1/2016,3.2,3.4
2.5,216,,,4.6,-6.7,,-1.1,48.5,,1/1/2016,4.4,8.4
1.8,217,,,4.6,-6.8,,-1.3,68.5,,1/1/2016,2.2,7.1
0.7,221,,,4,-8.8,,-2.6,83.8,,1/1/2016,3.1,5.9
0.6,226,,,3,-7.7,,-1.5,79,,1/1/2016,6.7,4.7
1.4,232,,,3.1,-4.6,,1.8,76.8,,1/1/2016,6.8,5.1
1.8,235,,,4,-1.1,,4,76.6,,1/1/2016,7.6,5.9
0.9,236,,,3.2,-5.3,,1.3,81.5,,1/1/2016,7.4,4.8
0.6,238,,,2.4,-5.5,,-0.7,83.5,,1/1/2016,6.4,4
1.3,243,,,3.3,-1.1,,3.2,74.9,,1/1/2016,8.6,5.2
0.4,244,,,1.8,-7.3,,-1.2,81.9,,1/1/2016,6.4,4.3
1.3,245,,,2.8,-1.7,,3.1,80.1,,1/1/2016,8.6,4.7
1.3,247,,,2.6,-5,,0,73.3,,1/1/2016,6.8,6.7
0.7,248,,,2.6,-8.1,,-2.8,80.9,,1/1/2016,5.9,4.6
0.9,251,,,2.6,-2.2,,3.1,76.9,,1/1/2016,8.3,4.2
1.3,252,,,3.5,-2.1,,2.8,77,,1/1/2016,7.5,5.5
2.4,253,,,5.1,-0.7,,4,47.9,,1/1/2016,10.3,8.3
0.9,254,,,3.6,-6.1,,-0.6,87.1,,1/1/2016,7,10
0.9,255,,,2.6,-2.7,,2.6,64,,1/1/2016,9.1,5.1
1.9,257,,,3.9,-2.9,,3,55,,1/1/2016,9.7,5.8
2.8,258,,,5.6,-2.9,,2.7,68.9,,1/1/2016,9.1,8.2
1.4,259,,,4.2,-3.9,,2,79.3,,1/1/2016,9.3,6.9
0.7,260,,,3.6,-5.6,,1.2,80.4,,1/1/2016,8.5,5.9
0.7,261,,,3.6,-5.7,,1.2,82.1,,1/1/2016,8.6,5.3
1.1,262,,,5.1,-4.4,,1.7,81.5,,1/1/2016,8.4,7.1
0.7,263,,,2.7,-7.2,,-0.3,70.6,,1/1/2016,9.5,3.7
1.1,264,,,4.2,-6.9,,0.9,76.3,,1/1/2016,8.4,6.6
1.7,266,,,5.2,-0.6,,3.7,70.8,,1/1/2016,10.2,6
1,268,,,3.7,-1.4,,3.6,84,,1/1/2016,8.7,5.3
1.4,271,,,4.2,-10.4,,-2.7,67.3,,1/1/2016,4.9,6.4
3.7,272,,,8,-8,,-1,71.9,,1/1/2016,4.1,12.4
1.6,273,,,3.7,-4.5,,0.4,60.9,,1/1/2016,5.5,6.8
1,276,,,5.4,-9.8,,-2.4,67.5,,1/1/2016,6.5,6.4
3.6,277,,,8.6,-2.1,,3.5,47.6,,1/1/2016,8.2,14.2
0.8,278,,,3.3,-10.1,,-2.4,74.3,,1/1/2016,7.6,5.5
0.8,279,,,3,-5.4,,0.4,79.3,,1/1/2016,7.6,5.4
1.8,281,,,5.5,-6.6,,1.3,63.5,,1/1/2016,8.8,8.7
2,283,,,5.8,-5.2,,1.8,62.3,,1/1/2016,9.3,11.5
0.6,284,,,2.8,-8.2,,-1.1,77.6,,1/1/2016,8.3,4.7
0.5,285,,,2.4,-7.4,,-0.7,70.9,,1/1/2016,9.6,3.7
0.5,288,,,2,-5.8,,0.9,75.6,,1/1/2016,9.3,3.6
0.7,289,,,2.5,-5.4,,0.5,61.8,,1/1/2016,8.7,5.1
1.6,294,,,4.3,-1.6,,4.6,56,,1/1/2016,9.3,8.6
0.9,295,,,1.8,-1.4,,3.5,61.3,,1/1/2016,9.2,3.8
3.1,90,,,8,5,,8.4,50.4,,1/2/2016,11.5,18
1.8,95,,,3.3,-0.2,,4.5,76.5,,1/2/2016,8.2,7
1.3,98,,,3.2,1.9,,5.4,70.3,,1/2/2016,10.1,6
2.1,99,,,4.2,1.4,,5.6,75.1,,1/2/2016,11.3,6.4
8.5,100,,,11.5,-1.5,,2.1,72.4,,1/2/2016,4.1,18.6
0.5,101,,,1.7,0,,2.7,85,,1/2/2016,7,3.5
5.3,102,,,9.3,6,,7,82.9,,1/2/2016,8.4,14.4
2.4,104,,,7.1,3.6,,8.1,54.3,,1/2/2016,11.6,12.8
4.9,105,,,9.5,5.5,,9.1,43.8,,1/2/2016,11.2,17.2
1.6,106,,,4.8,5.3,,9.8,46.3,,1/2/2016,14.1,9.3
2,108,,,4.5,1,,5.7,76.9,,1/2/2016,9.5,6.9
3.3,112,,,4.5,4,,7.4,93.1,,1/2/2016,11.1,7.2
0.4,114,,,2.2,1.2,,4.2,76.9,,1/2/2016,9.3,4.4
3.4,115,,,8.1,5.5,,7.8,56.1,,1/2/2016,10.5,13.1
1,119,,,3,1.2,,5.8,83.1,,1/2/2016,10.3,4.7
0.9,121,,,3.8,0.2,,4.5,77,,1/2/2016,9.2,6
0.6,127,,,2.5,0.4,,3.5,74.9,,1/2/2016,9.9,3.7
2.8,129,,,5.4,3.6,,6.5,91.4,,1/2/2016,10.6,8.1
3.4,130,,,5.5,4.2,,8.4,49.1,,1/2/2016,14.7,11.4
0.9,131,,,3.8,1.4,,6,65.5,,1/2/2016,11.5,6.7
1.2,133,,,3.7,2,,6.6,76.5,,1/2/2016,12.3,7.9
2.1,135,,,5.9,-1,,4.4,65.4,,1/2/2016,12,8.8
0.9,136,,,4.4,-3,,2.9,68.5,,1/2/2016,11,7.7
0.9,137,,,3.1,1.5,,5.3,62.5,,1/2/2016,11.5,6
2.9,138,,,5.1,2.4,,6.6,54.1,,1/2/2016,12.6,8
3,140,,,5.3,3.3,,8,83.4,,1/2/2016,12.7,7.5
0.7,143,,,2.6,-2.7,,3,74.8,,1/2/2016,9.9,4.3
1.9,146,,,4.4,2.7,,7.6,73.3,,1/2/2016,12.9,7.7
0.9,152,,,2.8,0.3,,5.6,61,,1/2/2016,14.2,3.8
0.7,155,,,2.3,-0.1,,4.3,67.6,,1/2/2016,9.4,3.6
0.6,156,,,1.5,1.3,,6.5,78.6,,1/2/2016,12.7,2.4
4,159,,,7.2,4.6,,8.1,62.9,,1/2/2016,12.2,11
1.3,162,,,3.7,5,,7.7,76.5,,1/2/2016,12.4,7.9
2.4,165,,,4.1,2.8,,7.4,81.3,,1/2/2016,12.3,5.8
2.1,168,,,9.2,3.9,,7.1,63.8,,1/2/2016,11.3,12.7
2.9,169,,,4.6,7.7,,10,88.4,,1/2/2016,13.8,6.8
0.8,170,,,1.9,2.5,,6.3,93,,1/2/2016,11,2.5
1.9,172,,,3.6,0.6,,6.9,82.9,,1/2/2016,12.9,5.1
0.6,174,,,3.8,-3.6,,3.5,80.1,,1/2/2016,12.3,6
1.9,177,,,5.2,0.6,,6.7,86.9,,1/2/2016,11.6,8.8
2.2,184,0,0.3,4.1,7.8,,12.5,62.6,,1/2/2016,16.8,7.2
3.2,185,,,9.7,9.5,,12.2,69.9,,1/2/2016,15.1,11.7
1.8,188,,,3.9,6.1,,10.8,70,,1/2/2016,15.2,5.9
1,189,,,2,9.2,,12,66,,1/2/2016,14.7,3.7
0.5,192,,,1.7,-3.6,,1.8,76.3,,1/2/2016,10.8,3.1
2.2,201,,,5.5,3.5,,6.9,78.4,,1/2/2016,10.5,9
0.7,202,,,2.9,0,,3.3,80.9,,1/2/2016,8.8,9
0.5,203,,,1.7,-1.5,,2.9,76.1,,1/2/2016,10.2,8
2.9,211,,,5.1,2.1,,4.9,71.5,,1/2/2016,7.8,8.3
0.5,212,,,2.8,-0.5,,2.8,79.3,,1/2/2016,8.6,5.4
1.9,216,,,4.2,-1.8,,2.8,60.6,,1/2/2016,7,8.7
2.2,217,,,4.8,0.4,,3.4,65.8,,1/2/2016,8.1,7.5
0.7,221,,,3.8,-0.5,,2,80.4,,1/2/2016,8.3,5.9
0.7,226,,,3.7,-1.7,,3.7,75.4,,1/2/2016,13.1,6.6
2,232,,,4.6,1.9,,6.1,74.8,,1/2/2016,12.9,6.8
2.1,235,,,5,1.4,,7.9,85.6,,1/2/2016,12.4,7.6
0.7,236,,,4.1,-1,,4.9,87.4,,1/2/2016,12.2,6.5
1.1,238,,,5,-1,,4.8,75.3,,1/2/2016,12.8,8.1
1.7,243,,,4.6,1.6,,6.8,76.3,,1/2/2016,12.6,5.9
0.9,244,,,3.5,-3.8,,2.2,83.8,,1/2/2016,10.8,5.2
1.2,245,,,2.7,0.3,,7,84.8,,1/2/2016,13.4,4.6
0.9,247,,,2.5,-2.5,,3.5,77.8,,1/2/2016,11.7,3.2
1.5,248,,,4.4,-3.1,,2.8,80.9,,1/2/2016,10.2,7.5
1,251,,,2.9,1.5,,7.1,78.9,,1/2/2016,13.6,4.6
1.2,252,,,3.1,0.3,,6.1,79.3,,1/2/2016,12.8,4.9
0.9,253,,,3.3,1.2,,5.7,57.9,,1/2/2016,11.3,5.4
0.7,254,,,2.4,-3.4,,2.7,89,,1/2/2016,10.3,7.1
0.7,255,,,2.2,-0.9,,4.1,73.8,,1/2/2016,9.8,3.8
1.6,257,,,4.2,-0.1,,4.3,67,,1/2/2016,11.6,5.9
1,258,,,2.8,-2.7,,3.6,79.3,,1/2/2016,10.5,4.6
0.9,259,,,2,-1.4,,4.3,86.4,,1/2/2016,11.6,3.9
0.8,260,,,3,-2.7,,3.8,85.4,,1/2/2016,11.9,4.4
0.2,261,,,3.4,-1.8,,5.1,86.8,,1/2/2016,13.7,4.5
0.4,262,,,2.2,-2.3,,3.9,88.9,,1/2/2016,11.8,2.9
0.5,263,,,2,-3.6,,2,77.8,,1/2/2016,11.4,2.8
1.7,264,,,5.4,-2,,4.8,77.3,,1/2/2016,12.6,9.6
0.9,266,,,4,2.1,,7.3,77.8,,1/2/2016,12.3,4.6
0.8,268,,,3,1.9,,7.5,87.9,,1/2/2016,13.7,4.7
1.3,271,,,4.2,-4.9,,0.8,71.8,,1/2/2016,9.9,7.1
2.2,272,,,5.9,-1.9,,2.4,75,,1/2/2016,10.8,9.2
1.2,273,,,2.8,-1,,4.3,62.3,,1/2/2016,11.9,5.5
0.9,276,,,4.7,-4,,2.3,66.8,,1/2/2016,10.5,5.9
4,277,,,8.5,2.7,,7.5,50.5,,1/2/2016,12.6,13.6
0.5,278,,,1.9,-4.9,,0.6,76.8,,1/2/2016,11.4,3.7
0.6,279,,,1.7,-3.3,,2.1,83.9,,1/2/2016,10.3,2.5
0.8,281,,,3.1,-4.8,,2,70.4,,1/2/2016,11.6,5.1
1.5,283,,,3.2,-3,,2.9,68.5,,1/2/2016,13.2,4.2
0.7,284,,,5.7,-5.9,,1.4,82.6,,1/2/2016,12.4,8.1
0.5,285,,,2.4,-4.1,,0.9,77.3,,1/2/2016,9.4,3.6
0.5,288,,,2.3,-3.6,,1.8,83.3,,1/2/2016,10.5,3.4
0.6,289,,,2,-3.2,,2.8,68.1,,1/2/2016,12.5,3.5
1.4,294,,,3.8,3.9,,8.6,62.1,,1/2/2016,13,7.6
0.7,295,,,2,1.2,,6,73.3,,1/2/2016,13.9,4.8
1.9,90,,,5.3,2.4,,6.7,80,,1/3/2016,9.8,8.8
0.6,95,,,2.7,-1,,2.8,89.3,,1/3/2016,7.8,4.8
0.7,98,,,2.4,2.1,,4.7,82.5,,1/3/2016,9,3.4
0.6,99,,,2.4,1.3,,4.1,86.4,,1/3/2016,8,4.3
4.5,100,,,8.8,-0.7,,3.2,73.3,,1/3/2016,6.8,13.9
0.5,101,,,1.2,-0.2,,2,95.3,,1/3/2016,7.2,2.1
2.3,102,,,6.9,3.9,,5.5,84.8,,1/3/2016,7,10.2
1.5,104,,,3.2,3.7,,8.1,71.1,,1/3/2016,12.7,5.6
2.6,105,,,5.7,5.3,,9,55.8,,1/3/2016,13.8,10.1
1.3,106,,,3.4,5.3,,9.9,64,,1/3/2016,14.1,5
1.8,108,,,4,5.1,,6.5,80.6,,1/3/2016,9.4,5.7
1.2,112,,,2.6,4.8,,5.9,98,,1/3/2016,7.9,4
0.5,114,,,2.3,0.6,,5.1,82,,1/3/2016,10.6,3.9
2.1,115,,,5.1,6.6,,8.2,70.6,,1/3/2016,11.4,7.3
0.6,119,,,2.1,2.7,,6,92.1,,1/3/2016,10.7,3.6
0.6,121,,,2.9,-0.4,,4.2,82.9,,1/3/2016,11.2,4.7
0.6,127,,,1.8,-1.6,,3.6,81,,1/3/2016,11.4,3
0.9,129,,,3.5,2.7,,6.2,93.4,,1/3/2016,10.7,5.4
2.1,130,,,4.7,1.6,,7.9,59.9,,1/3/2016,13.5,6.9
0.7,131,,,2,2,,6.5,77.8,,1/3/2016,11.3,3.6
0.9,133,,,3,1,,6.9,83.5,,1/3/2016,14.1,4.8
1.3,135,,,4.4,0,,5.8,72.3,,1/3/2016,14.2,7.5
0.8,136,,,3.7,-3,,3,75.1,,1/3/2016,13,6.3
1,137,,,3.9,-0.7,,6.2,66.4,,1/3/2016,14,8.4
2.2,138,,,4.2,4.5,,9.4,58.3,,1/3/2016,16,6.3
1.3,140,,,3.4,3.4,,7.5,93,,1/3/2016,11.7,4.9
0.7,143,,,2.3,-2.3,,4.9,77,,1/3/2016,13.9,3.4
1.5,146,,,3.2,5.4,,8.4,81.1,,1/3/2016,14,5.4
0.9,152,,,3.4,0.7,,7,76.4,,1/3/2016,15.6,4.2
1,155,,,3,1.3,,6.7,77.5,,1/3/2016,14,4.4
0.8,156,,,2.2,3.7,,7.3,78.9,,1/3/2016,13.7,4.1
2.7,159,,,5.5,7.9,,11.4,68.3,,1/3/2016,16.6,8.7
1.3,162,,,4,4.8,,9,87.3,,1/3/2016,14.2,5.7
1.4,165,,,3.4,5.9,,8.8,83.3,,1/3/2016,13.2,5
2.2,168,,,5.6,6,,9.1,72.4,,1/3/2016,13.6,7.3
1.8,169,,,4,7.1,,9.9,85.8,,1/3/2016,13.4,6.6
1.4,170,,,4.4,5.1,,9.2,84.5,,1/3/2016,14.6,7
1.4,172,,,4.1,2.4,,6.9,87.5,,1/3/2016,13.5,5.2
0.9,174,,,4,-0.2,,5.3,71.8,,1/3/2016,16.2,5.6
1.5,177,,,3.2,1.9,,6.9,90.5,,1/3/2016,11.5,5.2
2.4,184,,,4.2,10.5,,13,67,,1/3/2016,16.2,6.3
4.6,185,,,7.8,10.7,,12.6,70.8,,1/3/2016,16.1,9
1.7,188,,,3.6,5.5,,10.9,70.3,,1/3/2016,17.5,5.7
1,189,,,3,9,,12.4,66.8,,1/3/2016,16.7,6.1
0.5,192,,,2.7,-2.2,,4,77.4,,1/3/2016,14.5,4
0.9,201,,,3.2,1.4,,4.7,85.3,,1/3/2016,8,5.4
0.6,202,,,2.1,-0.6,,3.3,90.1,,1/3/2016,8.7,3.8
0.6,203,,,2.3,-1.5,,3.9,80.8,,1/3/2016,9.9,4.3
1.3,211,,,4.1,0.2,,4,80.1,,1/3/2016,9.1,6.4
0.5,212,,,3,-0.8,,2.8,87,,1/3/2016,9.8,5.2
1.2,216,,,4.4,-1.5,,3.4,64.5,,1/3/2016,10.3,7.7
1.3,217,,,5.1,-1.6,,2.7,75.4,,1/3/2016,10.2,7.9
0.8,221,,,4.5,-2,,2.6,83.8,,1/3/2016,9.7,6.4
0.7,226,,,3.2,-0.5,,4.7,78.4,,1/3/2016,13.8,5.1
0.7,232,,,2.5,0.7,,5.6,87.8,,1/3/2016,12.1,3.6
0.9,235,,,3.3,3,,7.6,92.5,,1/3/2016,11.3,5.4
0.5,236,,,2.7,0.5,,5.4,93.8,,1/3/2016,12.6,4
0.8,238,,,3.2,-1.6,,5.1,76.6,,1/3/2016,15.1,5.1
0.8,243,,,3.3,2.5,,6.9,83.5,,1/3/2016,12.7,5.7
0.7,244,,,3.1,-1,,3.8,82.5,,1/3/2016,14.7,5
1,245,,,2.9,3.5,,7.4,90,,1/3/2016,14.8,5.2
1.3,247,,,3.4,0.6,,5,78.5,,1/3/2016,13.7,4.7
1.1,248,,,4.3,-1.2,,4.3,75.6,,1/3/2016,15.5,6.7
0.7,251,,,2.9,2.8,,6.8,82.1,,1/3/2016,14.3,4.7
1.3,252,,,4.4,3.5,,6.9,85.4,,1/3/2016,12.5,6.8
1.1,253,,,4,3.4,,8.7,66.6,,1/3/2016,17,5.7
1.1,254,,,5.2,-0.3,,4.1,88.9,,1/3/2016,13.1,6.6
0.7,255,,,2,0.6,,6.6,80.5,,1/3/2016,15.3,4
1.4,257,,,4,0.5,,5.5,75.9,,1/3/2016,15.2,5.7
1.6,258,,,5.8,-0.7,,6.7,76.8,,1/3/2016,15.9,6.6
1.3,259,,,4.2,0.5,,6.1,83.5,,1/3/2016,14.8,5.6
0.7,260,,,3.1,0.1,,5.7,80.1,,1/3/2016,16.1,5.2
0.6,261,,,2.8,-0.9,,4.8,89.1,,1/3/2016,13.8,5.2
0.7,262,,,3.1,-0.2,,6.1,85.6,,1/3/2016,14.7,5.1
0.5,263,,,2.5,-1.8,,2.8,85.4,,1/3/2016,16.4,2.9
0.6,264,,,4.8,-1.5,,5.5,74.5,,1/3/2016,17.3,7
1,266,,,3.4,5.4,,9.7,78.4,,1/3/2016,15.8,4.2
0.7,268,,,2.9,2.6,,6.6,89.1,,1/3/2016,13.9,4.4
1,271,,,3.5,-6.6,,0.2,80.4,,1/3/2016,11,5.7
1.5,272,,,4.4,-4.2,,3.6,79.6,,1/3/2016,11.4,7.3
1.1,273,,,2.4,-2,,4.4,68.5,,1/3/2016,11.8,4.5
0.5,276,,,3,-4.8,,2.1,73.4,,1/3/2016,13.4,4.7
2.8,277,,,6.5,3.6,,9.2,53.3,,1/3/2016,14.9,10
0.4,278,,,2.3,-5.5,,1.7,78.1,,1/3/2016,15.3,4.1
0.5,279,,,1.8,-2.7,,3.5,87.1,,1/3/2016,13.1,2.6
0.5,281,,,2.4,-4.3,,3.3,74.3,,1/3/2016,14.9,4.1
1.8,283,,,3.3,-2.3,,4.5,74.6,,1/3/2016,16.3,4.6
0.5,284,,,4.1,-4.6,,3.3,82.3,,1/3/2016,15.5,5.9
0.5,285,,,2.1,-3.4,,2.7,80.8,,1/3/2016,14.3,3.3
0.4,288,,,1.9,-3.5,,3.6,84.5,,1/3/2016,13.9,3
0.7,289,,,3.1,-1.7,,4.3,73.3,,1/3/2016,14.2,4.5
1.1,294,,,4.3,3.4,,9,73.5,,1/3/2016,15.2,7.7
0.9,295,,,2,1.9,,8.5,70.9,,1/3/2016,15.6,3.8
2.7,90,,,5.9,0.8,,5.4,32.6,,1/4/2016,9,12.1
2.1,95,,,4.4,-4.4,,1,50.6,,1/4/2016,4.4,7.8
2.2,98,,,5.3,-3,,1.9,54.9,,1/4/2016,8,8.3
2,99,,,5.1,-3.9,,0.8,57.4,,1/4/2016,4.8,8.2
7.8,100,,,10.6,-4.1,,0.2,50.5,,1/4/2016,3.8,16.5
1.7,101,,,4.2,-2.4,,1.4,61,,1/4/2016,6.7,8
3.1,102,,,6.5,-1,,0.7,56.5,,1/4/2016,3.9,10.1
2.4,104,,,6.7,2.4,,5.8,52.8,,1/4/2016,10.4,12.7
3.4,105,,,6.9,3.3,,7.4,33.8,,1/4/2016,12,12.9
2.3,106,,,5.8,4.1,,8.3,44.9,,1/4/2016,12.9,8.7
3.1,108,,,5.1,-2.5,,2,54.4,,1/4/2016,5.3,8.6
4.3,112,,,7,-1.8,,2.2,72.9,,1/4/2016,5.2,9.2
1.4,114,,,3.8,-0.5,,4.6,50.9,,1/4/2016,7.6,6.3
3.2,115,,,6.9,3.5,,6.4,59.4,,1/4/2016,8.9,13.5
2.3,119,,,4.6,-1,,3.7,54.4,,1/4/2016,7.5,8.4
2,121,,,4.3,0.4,,5.2,49.3,,1/4/2016,9,8.3
2.2,127,,,4.8,-2.8,,3.9,54.3,,1/4/2016,8,7.5
1.9,129,,,6.1,-3.2,,2.8,73.6,,1/4/2016,6.7,8.3
2.6,130,,,4.4,1.1,,6.8,49.6,,1/4/2016,12.4,8.3
1.7,131,,,4.1,0.3,,4.4,51,,1/4/2016,7,7.4
1.8,133,,,3.8,-0.5,,5.1,62.5,,1/4/2016,9.6,6.8
4.3,135,,,7.2,0.1,,5,49.8,,1/4/2016,8,11.5
2.7,136,,,5.5,-0.9,,4.9,51.1,,1/4/2016,10,9
2.8,137,,,5.5,1.5,,6.7,42.3,,1/4/2016,10.1,11.1
2.2,138,,,3.8,4.3,,8.3,46.3,,1/4/2016,12.9,6.2
1.8,140,,,5.1,1.1,,5.3,73.1,,1/4/2016,9.3,7.3
1.7,143,,,5.3,1.1,,5.8,58.1,,1/4/2016,11.4,7.8
1.9,146,,,3.3,1.6,,5.9,70.1,,1/4/2016,9.6,6.6
1.7,152,,,5.3,3,,7.7,52.8,,1/4/2016,13.9,8.5
1.1,155,,,4,3.1,,7.5,55.1,,1/4/2016,12.3,7.2
1.3,156,,,3.5,2.3,,6.4,66.5,,1/4/2016,11.4,5.7
2.7,159,,,6.4,7.6,,10.4,46.3,,1/4/2016,15.2,9.2
1.4,162,,,3.2,5.2,,9.3,64.1,,1/4/2016,14.5,6
4.1,165,,,8.1,2.4,,6.6,76.8,,1/4/2016,9.9,10.8
5.1,168,,,9,7.2,,9.9,40.1,,1/4/2016,14.2,12.6
6.4,169,,,10.3,4.5,,6.9,80.5,,1/4/2016,9.7,13.1
2.3,170,,,4.9,3.8,,8.5,73.4,,1/4/2016,12.4,7.9
2.4,172,,,6,-0.2,,5.1,78.6,,1/4/2016,9.5,8.4
2.4,174,,,4.8,-0.3,,6.3,61.4,,1/4/2016,11.8,8.1
1.8,177,,,4.5,-2.1,,3.6,67.5,,1/4/2016,7.9,6.9
2.2,184,,,3.8,10.9,,11.7,66.3,,1/4/2016,12.9,6.8
6.6,185,0,,10.9,9.6,,11,69.9,,1/4/2016,12.9,12.9
2.8,188,,,5.3,6.2,,10.8,65,,1/4/2016,13.4,9.7
1,189,0,,2.2,8.3,,12.2,64.3,,1/4/2016,16.1,3.9
0.7,192,,,3.4,-0.3,,4.8,64.8,,1/4/2016,15,5.9
2.1,201,,,4.1,-4.3,,1.4,50.3,,1/4/2016,4.8,8.6
2.2,202,,,4.4,-1.9,,3.7,52.9,,1/4/2016,7.3,7
2.1,203,,,4,-0.3,,3.7,44,,1/4/2016,7.2,6.9
3,211,,,5.3,-1.4,,3.4,47,,1/4/2016,6.4,9.3
1.5,212,,,4.8,-2.3,,2.6,54.4,,1/4/2016,7.3,8
1.5,216,,,3.5,-2.4,,1.9,42.6,,1/4/2016,6.2,8.5
2.9,217,,,8.4,-0.2,,4.1,41.8,,1/4/2016,7.9,16
2.5,221,,,5.2,-4.5,,2.8,54.8,,1/4/2016,7.5,9.7
2,226,,,4.8,-3.3,,3.7,56.6,,1/4/2016,8.6,8.1
2.8,232,,,6.2,-1.8,,3.9,68.6,,1/4/2016,7.3,9.4
1.6,235,,,4.4,-0.3,,4.8,69.8,,1/4/2016,8.8,6.6
1.5,236,,,4.6,-1.8,,4.3,68.3,,1/4/2016,9.4,6.8
1.2,238,,,3.3,-2.8,,4.1,64.3,,1/4/2016,9.5,5.4
1.5,243,,,4.2,-0.1,,5.2,68.3,,1/4/2016,8.5,7.1
1.3,244,,,3.1,-3,,3.5,69.3,,1/4/2016,9.9,6.2
1.2,245,,,3,-0.7,,5.4,79.3,,1/4/2016,9.8,5.4
1.6,247,,,3.1,-1.1,,4.2,66,,1/4/2016,11.1,6.5
1.6,248,,,4.5,-3.8,,3.4,68.4,,1/4/2016,9.9,6.5
1.7,251,,,4.5,-0.5,,5.7,67.8,,1/4/2016,9.1,7.9
3.2,252,,,7.4,0.3,,5.1,69.8,,1/4/2016,8,11.3
1.6,253,,,4.2,5.5,,8.9,45.6,,1/4/2016,14.4,6.8
2,254,,,5.3,-0.6,,4.2,69.3,,1/4/2016,10,7.8
