avgWs,stnId,sumRn,sumRnDur,maxWs,minTa,ddMefs,avgTa,avgRhm,ddMes,tm,maxTa,maxInsWs
3.9,159,,,9.1,3.7,,7,36.9,,3/23/2019,13.5,14.7
4.1,162,0.5,,8.2,4,,7,46.8,,3/23/2019,12.6,13.6
5.5,165,0,0.58,12.7,1.9,,5.3,59.9,,3/23/2019,9.3,19.1
5.7,168,0,1.42,11.7,3.2,,6.7,37.3,,3/23/2019,12,18.3
7.8,169,,,14.5,4,,6.3,61.9,,3/23/2019,11,18.2
4,170,0.6,,9.1,3.8,,6.4,50,,3/23/2019,11.4,15.1
4.3,172,0,,13.2,-2,,4,63.4,,3/23/2019,10.6,16.5
3.7,174,2,,7.9,1.2,,4.2,53.3,,3/23/2019,10.9,11.7
2.8,177,2,2,5.9,-1.9,,3.7,63.4,,3/23/2019,8.5,11.3
4.8,184,,,8.8,6.2,,8.5,50.5,,3/23/2019,11.8,16.1
9,185,,,14.3,5.5,,8,54.1,,3/23/2019,12.7,19.2
4.4,188,,,7.9,4.5,,7.7,45.9,,3/23/2019,12.2,13.2
2.2,189,0,0.15,4.6,6.7,,10,44.1,,3/23/2019,13.8,10
2.1,192,0,,6.6,1.6,,6.3,41.8,,3/23/2019,12.8,11.2
2.3,201,0.2,,6.2,-3.5,,3.3,54.6,,3/23/2019,9,10.2
2.2,202,4.5,,6.5,-2.9,,3,52.3,,3/23/2019,7.9,10.3
2.1,203,3.3,,5.6,-1.6,,3.1,47.6,,3/23/2019,7.9,11.2
1.5,211,0.5,,4.7,-4.5,,0.4,69.5,,3/23/2019,5.4,8.8
1.3,212,2.5,,4,-3.8,,1.6,68.8,,3/23/2019,7.4,6.7
1.5,216,0.6,,6.3,-4.4,,-0.6,54.8,,3/23/2019,5.5,13
1.8,217,0.5,,7.8,-3.9,,0.7,65,,3/23/2019,6.7,13.2
1.8,221,3.5,,5.9,-5.7,,0.3,72.9,,3/23/2019,7.4,10.1
1.8,226,3,,5.9,-4.5,,1.9,68.5,,3/23/2019,10,9.3
2,232,3.9,,6,-3.4,,3.3,44.9,,3/23/2019,9,11.7
1.6,235,0.4,,5.7,-1.4,,3.8,65,,3/23/2019,8.8,8.9
2,236,1.5,,6.2,-3.5,,3,63.4,,3/23/2019,9.4,12.2
1.8,238,3,,5.1,-4.5,,1.6,64.6,,3/23/2019,10,11
1.9,243,0.3,,6.4,-1.5,,4.2,57.8,,3/23/2019,11,10.1
2,244,0.5,,6.2,-3.9,,2.1,61.3,,3/23/2019,9.7,11.9
2.3,245,0.8,,7.2,-2,,3.4,71.9,,3/23/2019,9.8,13.2
2,247,1.5,,8,-2,,2.9,55.3,,3/23/2019,10.5,10.5
2.7,248,1.5,,7,-4.2,,1.5,58.4,,3/23/2019,8.2,14
2.4,251,0,,7.9,-2.3,,3.7,59.6,,3/23/2019,10.5,13.5
2.5,252,0,,8.1,-1.9,,4,61.1,,3/23/2019,9.9,13.6
3.7,253,0,,10.5,3.4,,7.1,43.9,,3/23/2019,13.6,14.8
2.6,254,1.5,,9.8,-2.2,,3.1,61.8,,3/23/2019,10.2,15.7
2.6,255,0.4,,5.1,2.1,,6,45.4,,3/23/2019,13.5,10.1
3.1,257,0,,7.1,4.4,,8,38.8,,3/23/2019,14.3,12.2
5,258,0.5,,10.9,1.8,,5.6,46.6,,3/23/2019,12.4,15.9
4.6,259,0.2,,8.2,1.8,,5.6,49,,3/23/2019,11.3,14.1
3.8,260,0,,6.8,2.3,,5.9,46.3,,3/23/2019,12.2,16.7
2.8,261,0,,7.9,0.6,,4.4,57.9,,3/23/2019,10.4,17.1
2.9,262,0,,6.5,2,,5.3,44.1,,3/23/2019,11,16.7
2.6,263,0.3,,8.2,0.8,,6.3,48.4,,3/23/2019,14,11.6
3.3,264,1.5,,6.6,1.3,,5,49.6,,3/23/2019,11,12.9
3.1,266,1,,8.1,2.1,,6.1,33.6,,3/23/2019,12.8,11.1
4.6,268,,,7.7,3.7,,6.2,56,,3/23/2019,10,11.5
1.8,271,1,,6,-3.9,,1.5,57.3,,3/23/2019,8.6,12.2
4.7,272,4,,9.3,0.2,,2.5,56.6,,3/23/2019,8.6,12.8
3.1,273,4.5,,7.6,-1.8,,2.6,58.6,,3/23/2019,9.8,11.4
2.2,276,1,,7.6,-2.2,,2.5,62.4,,3/23/2019,10.1,10.9
3.5,277,0.1,,8.8,2.5,,5.6,44,,3/23/2019,12.2,14.8
1.9,278,1,,6.5,-3.1,,3.1,61.3,,3/23/2019,12.6,10.7
2,279,1.8,,4.3,1.4,,5.6,50.3,,3/23/2019,13,12.1
2.9,281,0.5,,6.7,2,,5.9,45,,3/23/2019,13.8,13.2
4.5,283,1,,9.3,3.1,,6.1,48.6,,3/23/2019,13.2,14.9
2,284,1.8,,5.9,-0.3,,3.6,54.4,,3/23/2019,10.9,11.4
1.5,285,0.5,,6.2,-0.4,,4.8,50.8,,3/23/2019,12.7,11.8
2.1,288,0,,6.7,1.4,,6.7,35.6,,3/23/2019,13.4,11.8
4.6,289,1.5,,7.8,2.1,,5.2,39.6,,3/23/2019,11.2,12.1
3.1,294,0,,5.2,4.7,,7.4,38.6,,3/23/2019,13.7,10.9
2.1,295,0.5,,5,3.5,,7.1,38.6,,3/23/2019,12.7,8.3
2.1,90,,,5.6,-0.6,,6.6,29.4,,3/24/2019,12.5,10.3
2,93,,,6.8,-5.3,,2.7,49,,3/24/2019,11.3,11.4
1.9,95,,,5.3,-6.2,,2,57.9,,3/24/2019,9.2,11.6
2.3,98,,,6.9,-4.1,,3.1,52.3,,3/24/2019,10.4,11.3
2.2,99,,,6.1,-5,,3.1,59.4,,3/24/2019,9.4,10.2
6,100,,,10.5,-5.9,,-0.9,56.3,,3/24/2019,4.1,16.7
1.9,101,,,5.6,-4.9,,3.6,54,,3/24/2019,10.9,11
5.2,102,,,8,2,,5.6,66.4,,3/24/2019,8.1,13
2.5,104,,,5.2,-0.2,,6.4,30.6,,3/24/2019,12,9.6
4.2,105,,,6.8,1.9,,6.9,32,,3/24/2019,11.8,13.3
2.4,106,,,5.2,1.2,,6.5,34.4,,3/24/2019,11.9,9.3
2.3,108,,,4.9,-0.8,,4.3,45.4,,3/24/2019,9.7,10.6
3.4,112,,,6.5,1.7,,4.8,57.5,,3/24/2019,7.9,9.7
1.5,114,,,3.9,-1.9,,4.2,51.8,,3/24/2019,10.2,7.8
3.8,115,0,0.97,9.1,2.7,0,6.5,50.6,1.3,3/24/2019,10.3,15.4
2,119,,,5.7,-2.5,,3.8,60.6,,3/24/2019,10.6,9.4
1.5,121,,,5.4,-4.2,,3.3,63.8,,3/24/2019,9.6,11.4
1.9,127,,,4.4,-4.4,,3.5,55.6,,3/24/2019,10.3,8.9
2.3,129,,,5.6,-3.6,,3.5,65.5,,3/24/2019,9.2,7.6
3,130,,,5.1,0.5,,6.9,38.5,,3/24/2019,12.8,10.2
1.7,131,,,3.8,-0.9,,5.1,50.6,,3/24/2019,12,7.8
1.7,133,,,4.8,-1.9,,4.5,60.3,,3/24/2019,11.2,8.1
3.4,135,,,7,-4.5,,3,49.6,,3/24/2019,9.6,12.1
2.6,136,,,5.7,-4.1,,4.2,51.4,,3/24/2019,10.8,10.7
2.3,137,,,5,-1.5,,5,47.4,,3/24/2019,11.5,10.6
3,138,,,5.4,1.4,,7.6,38.8,,3/24/2019,13.8,7.9
2.6,140,,,5.4,-0.7,,4.4,62.1,,3/24/2019,8.8,8.2
2.4,143,,,4.4,-0.3,,6.6,39.4,,3/24/2019,13.7,7.9
2.1,146,,,4.9,-1.7,,4.2,61.3,,3/24/2019,10.8,8.6
2.4,152,,,4.2,0.2,,6.7,44.5,,3/24/2019,12.6,7.2
1.9,155,,,4.1,-1,,5.7,45.1,,3/24/2019,11.4,6.8
1.4,156,,,4,-0.6,,5.3,49.1,,3/24/2019,12.5,7.5
4.6,159,,,8,2,,6.9,44.8,,3/24/2019,11.1,11.3
2.9,162,,,6.6,0.2,,6.7,50.5,,3/24/2019,10.6,8.8
2.9,165,,,7.5,0.4,,5.2,55,,3/24/2019,8.6,10.4
4.9,168,,,9.2,1.5,,6.2,48.6,,3/24/2019,11.5,14
3.3,169,,,11.5,3.3,,6.6,58.4,,3/24/2019,10.9,13.8
2.7,170,,,5.9,0.8,,5.9,53,,3/24/2019,11.7,9.7
2.1,172,,,6.1,-3.9,,3.7,58.9,,3/24/2019,9.9,8.6
2.5,174,,,5.1,-3.8,,4.3,55.3,,3/24/2019,12.5,8.4
2.7,177,,,5.1,-1.7,,3.9,59.8,,3/24/2019,8.7,8
2.8,184,,,5.1,3.6,,7.5,52.3,,3/24/2019,11,9
4.2,185,,,9.6,3.5,,7,59.4,,3/24/2019,10.8,13.9
2.6,188,,,6.9,0.9,,6.6,50.6,,3/24/2019,12.5,10.9
1.4,189,,,4.7,4.2,,8,55.8,,3/24/2019,12.4,7.8
1.2,192,,,3.9,-3,,4.9,55.6,,3/24/2019,12.1,7.1
3.7,201,,,6.8,0.5,,4.7,56.5,,3/24/2019,8.4,9.4
1.8,202,,,5.1,-3.2,,4,48.9,,3/24/2019,10.8,7.8
2.2,203,,,5.1,-3.8,,3.8,47.5,,3/24/2019,10.5,8.9
2.8,211,,,7,-4.7,,2.7,51,,3/24/2019,9.1,12.3
1.8,212,,,5.6,-4.3,,3.2,56.8,,3/24/2019,11.2,9.1
2,216,,,5.3,-5.9,,1.1,46.3,,3/24/2019,7.2,9.9
3.1,217,,,10.2,-4.3,,2.5,52.5,,3/24/2019,9,17.6
2.4,221,,,5.8,-6.4,,2.1,58.5,,3/24/2019,9.4,10.3
1.4,226,,,4.5,-5.1,,2.8,61,,3/24/2019,11.6,7.3
1.7,232,,,4.7,-3.9,,3.3,47.5,,3/24/2019,10.8,8.3
1.6,235,,,3.9,-2.3,,3.9,62,,3/24/2019,9.1,6.8
1.5,236,,,5.5,-4.1,,3.1,63.8,,3/24/2019,10.3,9.1
1.5,238,,,4.5,-4.9,,2.7,60.5,,3/24/2019,10.2,8.1
1.4,243,,,5.1,-2,,4.3,55.4,,3/24/2019,9.7,7.5
1.4,244,,,4.3,-6,,1.7,63.8,,3/24/2019,10.6,7.9
1.5,245,,,3.5,-2.7,,3.4,62.6,,3/24/2019,10.1,6.9
1.6,247,,,3.1,-3.9,,3,54.9,,3/24/2019,12.1,5.5
1.8,248,,,5.5,-6.1,,1.5,58.4,,3/24/2019,9.1,8.4
1.5,251,,,4.5,-3.7,,3.1,58.5,,3/24/2019,9.7,8.3
1.5,252,,,4.1,-3,,3.4,57.8,,3/24/2019,9.4,7.2
2.6,253,,,5.7,0.9,,6.9,49.1,,3/24/2019,14,8.5
1.7,254,,,5,-4.3,,3.1,61.8,,3/24/2019,11.9,7.3
1.8,255,,,3.7,0.3,,6,45.8,,3/24/2019,13.2,8.1
2.7,257,,,6.3,0.6,,7.2,46,,3/24/2019,14.1,9.1
3.4,258,,,6.3,-3.2,,4.7,56,,3/24/2019,12.9,9.2
2.2,259,,,6,-2.8,,4.2,57.4,,3/24/2019,11.6,8.3
1.7,260,,,4.4,-3.6,,4.5,57.3,,3/24/2019,12.2,8
1.7,261,,,4.7,-5.3,,2.6,66.8,,3/24/2019,10.4,9.3
1.9,262,,,5.1,-2.9,,4.4,53,,3/24/2019,11.8,8.8
1.8,263,,,4.8,-3.2,,5.4,54.8,,3/24/2019,14.2,6.1
2.1,264,,,5.8,-3.8,,4.3,59.3,,3/24/2019,12.3,9.5
2.1,266,,,5.4,0.2,,6.6,35.1,,3/24/2019,14.1,6.4
1.9,268,,,4.8,-1.4,,4.4,60.6,,3/24/2019,9.3,7.1
1.8,271,,,5.2,-5.6,,2.4,53.9,,3/24/2019,10,10.1
4.6,272,,,7.8,-3.3,,3.6,47.8,,3/24/2019,9.3,11.7
2.5,273,,,5.3,-3.7,,4.4,50,,3/24/2019,11.1,9.9
2.2,276,,,6,-5.5,,3.3,52.4,,3/24/2019,10.7,7.3
3.5,277,,,7.3,0.1,,6.9,37.6,,3/24/2019,12.4,11.6
2,278,,,4.8,-5.9,,4.1,52.3,,3/24/2019,12.7,8.4
1.9,279,,,4,-1.8,,5.9,47.4,,3/24/2019,12.7,7.4
2.4,281,,,4.6,-3.1,,6.5,35.1,,3/24/2019,13.9,11
2.5,283,,,5.4,-1.5,,6.1,45.4,,3/24/2019,14.2,8.8
1.8,284,,,4.2,-4.1,,3.8,52.1,,3/24/2019,12.5,6.3
1.6,285,,,4,-3.9,,5.8,42.6,,3/24/2019,14.2,7.9
1.3,288,,,3.3,-2.1,,5.8,43.4,,3/24/2019,13.9,6.2
2.7,289,,,4.7,-1.8,,5.6,45.1,,3/24/2019,12.8,7.7
2.4,294,,,5.6,0.7,,6.9,46.4,,3/24/2019,11.3,9.7
1.4,295,,,2.9,-0.5,,6.3,47.6,,3/24/2019,13.3,5.2
2.9,90,,,5.7,6.2,,11.2,43.8,,3/25/2019,15.6,13.2
0.6,93,,,1.8,-0.4,,4.3,61.3,,3/25/2019,8.5,2.4
1.9,95,,,4.1,-0.2,,6.4,69.4,,3/25/2019,9.4,8.3
2.4,98,,,6.3,0.8,,6.6,68.8,,3/25/2019,10.3,10.9
2.8,99,,,4.9,1.8,,7.2,72.6,,3/25/2019,10.8,8.9
5.4,100,,,9.1,-3.2,,3.3,70.8,,3/25/2019,8.9,15.6
0.8,101,,,2.2,1.6,,4.5,70.1,,3/25/2019,8.5,3.7
5.1,102,,,9.2,6.1,,7.9,91.4,,3/25/2019,10.5,14.8
3.1,104,,,6.5,3.3,,10.9,39.8,,3/25/2019,16.9,13.5
4.6,105,,,8.4,5.7,,11.4,39.6,,3/25/2019,16.7,15.8
1.9,106,,,5,3.5,,11.2,38.1,,3/25/2019,17.2,10.2
2,108,,,5.1,2.9,,7.3,56.1,,3/25/2019,11.5,8.8
4.3,112,,,6.5,3.4,,7.4,66,,3/25/2019,11.3,10.6
1,114,,,3.2,0.9,,6.7,56.9,,3/25/2019,12.5,5.6
4.3,115,,,8.8,5.7,,10.2,48.3,,3/25/2019,14.5,14.2
2,119,,,5.3,0.5,,7,64.5,,3/25/2019,14,8.4
0.9,121,,,4.2,-1.5,,5.8,64.6,,3/25/2019,12.9,6.9
1.3,127,,,4,-2.4,,5.5,64.9,,3/25/2019,14.3,7.6
3.3,129,,,7,0.6,,6.7,76.4,,3/25/2019,11.7,9.6
3,130,,,6.5,2.8,,11,40.8,,3/25/2019,18,10.3
1.5,131,,,4.4,1,,7.9,53.5,,3/25/2019,15.1,8.2
1.6,133,,,4.6,0.2,,7.2,62.3,,3/25/2019,14.4,8.3
1.9,135,,,5.2,-3,,6.4,54.5,,3/25/2019,14.7,9.8
1.8,136,,,4.7,-2.3,,7,55.8,,3/25/2019,14.8,7.8
1.9,137,,,4.8,-1.3,,7.7,57.1,,3/25/2019,16.5,8.1
3.1,138,,,5.3,4.4,,10.8,40.9,,3/25/2019,16.9,7.5
2.8,140,,,5.8,0.9,,7.5,66,,3/25/2019,13.2,8.9
1.8,143,,,4.1,1.1,,9.3,41.5,,3/25/2019,15.6,6.1
1.9,146,,,3.9,0.7,,8.1,63.4,,3/25/2019,15,7.6
2.4,152,,,5,3,,9.8,39.3,,3/25/2019,16.7,8.9
1.3,155,,,4,1.8,,7.2,45.9,,3/25/2019,12.9,6.7
1.5,156,,,4.5,1.3,,7.4,64.4,,3/25/2019,14.4,6.4
4.3,159,,,7.5,4.5,,8.7,41.6,,3/25/2019,11.8,11
2.1,162,,,5,3.3,,8.4,54.5,,3/25/2019,11.8,7
2.7,165,,,5.2,2.4,,7.3,68.4,,3/25/2019,12,7.6
3.5,168,,,6.5,3.9,,7.8,56,,3/25/2019,11,9
5.3,169,,,9.1,5.3,,8.7,81.1,,3/25/2019,12.9,10.9
1.2,170,,,3.4,2,,7.6,69.9,,3/25/2019,13.2,6.4
2.4,172,,,6.5,-1.1,,6.5,65.6,,3/25/2019,13.6,8.6
1.2,174,,,4.3,-2.2,,5.6,68.5,,3/25/2019,13.8,6.4
2.7,177,,,7,-0.6,,6.6,66.6,,3/25/2019,11.6,10.7
2.2,184,,,5.3,6.4,,9.9,52.9,,3/25/2019,13.2,8.5
2.3,185,,,6,6.3,,9.1,67.1,,3/25/2019,11.3,7.6
2,188,,,4.2,3.6,,8.5,62.6,,3/25/2019,13.4,6.9
1.2,189,,,2.9,6,,9.5,59.1,,3/25/2019,12,5.1
0.9,192,,,3.3,-1.8,,6,64.9,,3/25/2019,13.1,6
2.7,201,,,6.3,2.4,,7.2,73,,3/25/2019,10.6,9.7
1.7,202,,,4.9,-0.1,,6.2,60.6,,3/25/2019,13,7.9
1.6,203,,,4.8,-2.8,,5.5,60.6,,3/25/2019,13.7,8.2
1.1,211,,,3.6,-1.6,,4.1,68.9,,3/25/2019,7.6,5.8
0.9,212,,,3.7,-1.3,,5.2,64.9,,3/25/2019,11.1,6.2
2,216,,,5.7,-1.8,,5.3,57.1,,3/25/2019,10.7,11.1
1.6,217,,,5.1,-1.6,,5.4,57.8,,3/25/2019,12.2,7.8
1.5,221,,,4.9,-3.9,,4.2,65.6,,3/25/2019,12.8,7.5
1.1,226,,,4.5,-3.4,,5,68.1,,3/25/2019,14.6,7.7
1.5,232,,,4.2,-2.4,,5.7,55.5,,3/25/2019,14.9,7.6
3.4,235,,,7.1,3.1,,7.5,66.9,,3/25/2019,11.4,9.4
1.4,236,,,5,-2.3,,5.2,67.4,,3/25/2019,13.1,8.7
1.3,238,,,3.8,-3.6,,5.4,64.4,,3/25/2019,14.6,7.4
1.1,243,,,4.9,0,,7.1,61.3,,3/25/2019,15.4,6.3
1.2,244,,,4.1,-4.5,,4.1,68.1,,3/25/2019,13.9,7
1.6,245,,,4.4,-0.5,,7,71.8,,3/25/2019,14.4,7.1
1.5,247,,,3.4,-2.5,,5.3,58.4,,3/25/2019,13.8,4.5
1.2,248,,,4.7,-4.9,,3.6,66.3,,3/25/2019,12.3,6.9
1.2,251,,,3.6,-0.2,,6.5,62.8,,3/25/2019,14.2,7.3
1.6,252,,,4.7,-0.9,,6.7,64.1,,3/25/2019,13.5,7.7
2.2,253,,,4.9,3.6,,8.6,47,,3/25/2019,14.7,6.9
1.7,254,,,5.1,-2.9,,5.3,66.9,,3/25/2019,13.1,7.1
0.8,255,,,3,1.6,,7.5,51,,3/25/2019,13.9,5.5
2.7,257,,,6.1,2.6,,8.8,52.6,,3/25/2019,15,9.4
2.3,258,,,6,-1.3,,5.7,70.8,,3/25/2019,12.8,7.2
1.9,259,,,4.7,-0.8,,5.9,68.6,,3/25/2019,12.6,7.2
0.8,260,,,2.8,-1.7,,5.9,69.9,,3/25/2019,14.3,5.1
1.3,261,,,4.6,-2.9,,4.6,79.1,,3/25/2019,12.3,6.6
1.3,262,,,4,-1.4,,6.4,63.9,,3/25/2019,12.1,6.6
1.3,263,,,4.3,-2.1,,6.2,61.9,,3/25/2019,14.8,5.5
1.1,264,,,4.4,-3.2,,6.4,66.1,,3/25/2019,14.6,7
1.5,266,,,3.4,2.3,,8,44.9,,3/25/2019,13.9,4.5
1.5,268,,,4.7,0.2,,6.8,73,,3/25/2019,12.8,6.3
1.6,271,,,4.8,-4.2,,4.6,60,,3/25/2019,13.5,8.9
2.6,272,,,6.6,-2.2,,6.6,52,,3/25/2019,13.9,10
2,273,,,5.1,-2.1,,6.9,56.6,,3/25/2019,15.8,8.7
1.7,276,,,4.8,-2.7,,6.2,55.6,,3/25/2019,14.5,6.5
4,277,,,8.8,3.6,,10.5,39.9,,3/25/2019,16.4,15.3
1.1,278,,,3.7,-3.1,,6.4,56.1,,3/25/2019,16.8,9.1
1,279,,,2.4,-0.2,,8.2,56,,3/25/2019,16.3,4.2
2.1,281,,,4.3,0.7,,9.2,37.1,,3/25/2019,16.4,8.5
2.8,283,,,5.5,0.5,,9.4,44.5,,3/25/2019,16.6,8.7
1.4,284,,,5.1,-3.7,,5.8,58.9,,3/25/2019,14.7,7.9
1.5,285,,,4.3,-2,,6.5,52,,3/25/2019,14.5,8.9
0.9,288,,,3.1,-1.3,,6.8,51.9,,3/25/2019,15.1,5.2
1.1,289,,,3.3,-1.8,,6,59.4,,3/25/2019,13.5,5.7
1.8,294,,,3.9,2.9,,8.6,52,,3/25/2019,12,9.1
1.2,295,,,2.9,2.4,,8.3,52.1,,3/25/2019,13.1,5.1
2.1,90,,,5.4,8.8,,12.8,37,,3/26/2019,17.4,11.3
1.3,93,,,5.2,-0.1,,8.3,48.4,,3/26/2019,18,10.3
1.4,95,,,4.2,3,,9.5,57.9,,3/26/2019,16.6,11.8
1.9,98,0,,6,6.1,,10.8,59.9,,3/26/2019,18.5,12.3
1.4,99,0,,3.6,3,,9.7,68.4,,3/26/2019,16.8,7.3
5.4,100,,,11.1,1.7,,6.4,48.8,,3/26/2019,13,16.5
1.4,101,,,5,0.7,,8.9,57.8,,3/26/2019,18.1,8.7
2.4,102,,,5.7,2.3,,6.4,90.4,,3/26/2019,12.8,8.3
2.4,104,,,6.1,5.8,,12,34.8,,3/26/2019,17.8,10.6
3,105,,,7.5,9.2,,12.6,34.9,,3/26/2019,17.8,11.9
2.7,106,,,6.4,7.5,,11.4,45.5,,3/26/2019,15.9,10.5
2,108,,,4.7,7.4,,11.4,51.1,,3/26/2019,17.6,8.9
2.7,112,,,4.8,7,,9.4,72.8,,3/26/2019,13.9,7
1.1,114,,,3.7,2.1,,9.6,47.6,,3/26/2019,17.6,7.4
4.5,115,,,8.6,7.6,,10.4,43.3,,3/26/2019,13.8,14.4
1.3,119,,,3.8,3.8,,10.4,60,,3/26/2019,17.8,5.9
1.4,121,,,5.6,0.1,,8.3,56.4,,3/26/2019,16.8,11.2
1.3,127,,,4.4,0,,8.7,53.4,,3/26/2019,18,8.1
2,129,,,4.7,5.2,,10.6,70.3,,3/26/2019,18.1,6
2.3,130,,,5.7,5.1,,10.8,51.6,,3/26/2019,15.9,8.1
1.2,131,,,3.8,4.5,,11.7,43.5,,3/26/2019,18.9,7.4
1.7,133,,,4.2,4.3,,11.9,54.8,,3/26/2019,19.5,8.5
3.5,135,,,8.7,2.5,,9.4,46,,3/26/2019,16.9,15.6
2.1,136,,,7.8,0.6,,10,48.6,,3/26/2019,18.7,14
2.1,137,,,6.5,4.7,,11.2,44.5,,3/26/2019,19.9,12.7
2.6,138,,,6.1,7.9,,13,52,,3/26/2019,20.6,10.9
1.8,140,,,5.6,5,,9.4,81.5,,3/26/2019,18.2,7.5
2.2,143,,,6.9,3.6,,11.7,44,,3/26/2019,19.9,12.6
1.5,146,,,3.1,3.7,,11.1,61.9,,3/26/2019,19.8,5.7
2.2,152,,,5.6,6.6,,13,35.6,,3/26/2019,20.1,10.4
1,155,,,4.8,4,,12.4,40,,3/26/2019,21,8
1.3,156,,,4,5,,12.1,59,,3/26/2019,20.6,5.8
2.8,159,,,6.3,7.2,,13.6,44.8,,3/26/2019,20.7,9.1
1.9,162,,,4.7,5.9,,12.3,65,,3/26/2019,18.7,5.7
2.4,165,,,4.5,5.7,,11.2,72.3,,3/26/2019,17.6,6.5
4.2,168,,,8.3,7.3,,12.9,57.9,,3/26/2019,20.5,12.7
4.2,169,,,8.1,7.9,,12.3,72.6,,3/26/2019,15.2,13
3.1,170,,,5.6,7.4,,13.7,60.4,,3/26/2019,20.8,9.4
1.7,172,,,3.8,2.7,,11.4,64.9,,3/26/2019,20,5.6
1.7,174,,,5.1,-0.1,,9.4,66.4,,3/26/2019,20.1,9
2,177,,,6,6.6,,11.5,65.3,,3/26/2019,17.8,8.7
3.6,184,,,7.2,10.1,,14.2,65.6,,3/26/2019,16.7,11.1
5.2,185,,,9.5,9.8,,13.6,80.8,,3/26/2019,17.7,11.1
2.6,188,,,6.4,2.7,,13.6,58.4,,3/26/2019,20.5,10.8
2.2,189,,,4.8,6.7,,14.9,53.4,,3/26/2019,21.9,7.9
0.8,192,,,3.9,-0.7,,9.7,59.8,,3/26/2019,21.1,8.1
2.7,201,,,5.3,3.1,,8.9,71.3,,3/26/2019,15,6.8
1.4,202,,,4.7,1.1,,9.3,51.8,,3/26/2019,18.3,8
1.3,203,,,4.1,-0.3,,9.3,49.3,,3/26/2019,18.8,8.1
1.9,211,,,5,2.6,,8.7,49.8,,3/26/2019,17,8.5
1.4,212,,,5.3,0.2,,8.7,54,,3/26/2019,18.1,8.4
1.6,216,,,5,3.3,,7.9,41.6,,3/26/2019,13.7,13
3,217,,,11.3,0.9,,8.2,46.5,,3/26/2019,16.5,18.9
2,221,,,6.6,-2.2,,6.9,56.3,,3/26/2019,17.4,12.9
1.2,226,,,5.3,-1.2,,7.7,56.8,,3/26/2019,18.6,9.8
1.2,232,,,4.5,-0.4,,8.5,44.3,,3/26/2019,18.1,7.4
2,235,,,4.1,4.9,,9.5,77.8,,3/26/2019,14.4,6.7
1.2,236,,,3.4,0.5,,10.1,61.8,,3/26/2019,19.6,6.6
1.2,238,,,3.4,-0.8,,8.1,59.3,,3/26/2019,18.8,7.6
1.2,243,,,4.3,4,,10.5,67.1,,3/26/2019,19.2,5.1
0.9,244,,,3.7,-2,,7.2,59.3,,3/26/2019,19.1,7
1.2,245,,,2.7,2.7,,11.2,68.6,,3/26/2019,19.4,5
1.9,247,,,4.6,0,,8.6,55.9,,3/26/2019,19.4,6
1.7,248,,,6.7,-2.6,,7.3,56,,3/26/2019,16.9,11.3
0.9,251,,,3.2,2.2,,10.5,60.4,,3/26/2019,19.7,5.8
1.2,252,,,3.7,4.1,,10.9,70.6,,3/26/2019,18.7,5.5
2.1,253,,,6.1,5.7,,13.3,48.4,,3/26/2019,21.3,9.2
1.2,254,,,5,-0.5,,8.8,62.5,,3/26/2019,19.6,7.9
1.2,255,,,4.5,3.4,,12.5,43.4,,3/26/2019,20.5,8
2.1,257,,,6.9,4.9,,12.3,50.3,,3/26/2019,21,16.8
3.3,258,,,7.3,3.3,,10.7,62.3,,3/26/2019,20.5,11.4
2,259,,,4.5,0.8,,10.5,65,,3/26/2019,20.7,7.6
1.2,260,,,4.8,-0.4,,10,61.3,,3/26/2019,20.8,10.8
1.2,261,,,4.6,-1.8,,9.1,75.6,,3/26/2019,19.3,6.5
1.4,262,,,4,1.1,,11,63.6,,3/26/2019,20.3,6.5
1.8,263,,,7.2,-0.6,,10.2,52.3,,3/26/2019,21.3,9.4
1.9,264,,,6,2.5,,10.2,57.6,,3/26/2019,20.1,10.9
1.9,266,,,6.6,5.1,,13.4,38.9,,3/26/2019,20.9,8.2
1.1,268,,,3.3,2.7,,10.4,69.1,,3/26/2019,19,5.2
2.4,271,,,7.3,-0.8,,7.2,53.3,,3/26/2019,16.8,14.9
4.7,272,,,8.6,2.3,,8.9,46.8,,3/26/2019,16.1,13
2.5,273,,,6.8,2.8,,10.3,45,,3/26/2019,18.6,15.4
2.5,276,,,8.1,0.2,,8.5,50.5,,3/26/2019,17.8,9.8
2.9,277,,,8.1,4.5,,10.6,52,,3/26/2019,19.5,13.7
1.9,278,,,6.7,-1.5,,8.3,52.6,,3/26/2019,20.5,10.1
1.7,279,,,4.7,2.6,,11.2,52.3,,3/26/2019,19.5,9
2.5,281,,,6.2,2.9,,11,40.8,,3/26/2019,20.9,11
3,283,,,8.2,2.8,,11,48.3,,3/26/2019,19.9,14.6
1.9,284,,,7.4,-0.8,,9.2,52.8,,3/26/2019,19,10.5
1.6,285,,,4.9,-0.4,,10.3,47.4,,3/26/2019,20.9,10.3
1.3,288,,,5.4,0,,9.9,53.5,,3/26/2019,20.8,9.3
2.3,289,,,6.5,3.1,,11.1,45.8,,3/26/2019,20,9.3
1.7,294,,,4.9,5.1,,12.9,55.1,,3/26/2019,19.7,8.4
2.1,295,,,4.6,7.3,,14.6,38.9,,3/26/2019,21,8
