avgWs,stnId,sumRn,sumRnDur,maxWs,minTa,ddMefs,avgTa,avgRhm,ddMes,tm,maxTa,maxInsWs
2,264,,,4.8,1.6,,8.9,76.1,,2/13/2020,15.2,7.8
1.4,266,,,3.7,7.5,,10.6,74,,2/13/2020,16.2,5.1
1.5,268,,,3.4,3.4,,7.8,90.6,,2/13/2020,10.6,7.3
1.4,271,,,3.8,0.3,,7.4,80.6,,2/13/2020,14.2,7.3
4.2,272,0.3,,7.1,1.8,,8.5,75,,2/13/2020,13.2,10.7
2.7,273,,,5.1,4.8,,9,74.9,,2/13/2020,13.7,8.3
2.2,276,,,5.9,0.5,,7.8,88.1,,2/13/2020,13.4,7.5
2.8,277,,,8,7.8,,11.2,68,,2/13/2020,16.3,13.5
1,278,,,4,0.2,,7.2,86,,2/13/2020,14.3,6.6
1.1,279,,,3.1,4.2,,8.7,87.5,,2/13/2020,14.3,6.4
1.9,281,,,4.9,3.6,,10,77.5,,2/13/2020,15.2,9.3
2,283,,,5.2,5.4,,10.7,77.9,,2/13/2020,16.7,8.2
1.5,284,,,4,1.9,,8.9,78.3,,2/13/2020,16.7,5.6
0.9,285,,,2.5,3.9,,9.5,82.3,,2/13/2020,17.8,4.4
0.5,288,,,1.8,5,,10,80.6,,2/13/2020,17.4,3.3
1.3,289,,,4.7,3.4,,9.8,72.3,,2/13/2020,16.9,7.7
1.6,294,,,4,6.9,,10.6,80.6,,2/13/2020,14.9,8.4
1.3,295,,,2.8,5.8,,10.8,77.1,,2/13/2020,15.8,5.3
1.6,90,,,4.7,6,,9.9,67.5,,2/14/2020,13.7,7
0.7,93,,,2.5,-0.5,,4.8,82.4,,2/14/2020,13.9,3.8
0.7,95,,,2.2,2.1,,7,85.1,,2/14/2020,14.9,5
0.9,98,,,2,4.4,,8.3,77.6,,2/14/2020,15.8,4.1
0.7,99,,,2.6,1.2,,6.2,84.3,,2/14/2020,14.1,4.3
1.3,100,,,3.6,-3.6,,2.7,84.4,,2/14/2020,10.3,6.4
0.6,101,,,2.2,1.1,,5.7,79.3,,2/14/2020,14.2,3.4
1.8,102,,,4.7,4.6,,6.9,87,,2/14/2020,11.1,6.8
1.6,104,,,3,6.1,,10,58.5,,2/14/2020,13.7,4.6
2.3,105,,,4.5,7.4,,10.9,59.3,,2/14/2020,15.7,7.7
1.7,106,,,4.1,5.4,,9.3,64,,2/14/2020,12.7,5.5
1.2,108,,,3,3.2,,8.1,70.3,,2/14/2020,14.7,4.9
2.4,112,,,4.3,3.9,,7.1,79.5,,2/14/2020,11.5,6.1
0.4,114,,,1.6,3.1,,5.8,80.9,,2/14/2020,12.3,2.7
2.3,115,,,5.3,7.8,,9.8,75.5,,2/14/2020,13.2,7.7
1,119,,,2.9,2,,6.5,93.8,,2/14/2020,13.3,4.6
0.3,121,,,1.5,0.9,,5.7,79.3,,2/14/2020,15.9,2.7
0.5,127,,,1.6,2,,5,88,,2/14/2020,12.3,3
1.5,129,,,3.1,3.9,,7.7,79.5,,2/14/2020,15.4,4.5
1.9,130,,,4.1,4.6,,9.2,72.4,,2/14/2020,14.8,5.5
0.9,131,,,2.3,3.4,,6.7,81,,2/14/2020,12.8,4.4
0.7,133,,,2.1,3.5,,7.5,83.6,,2/14/2020,14.4,3.3
2.5,135,,,5.3,1.7,,6.7,70.6,,2/14/2020,15.8,7
0.7,136,,,1.9,1.2,,7.1,72.6,,2/14/2020,16.6,3.8
0.8,137,,,1.9,2,,8.2,69.9,,2/14/2020,16.6,3.5
1.9,138,,,3.4,7.8,,10.9,74.3,,2/14/2020,15.5,5.1
0.9,140,,,3.3,2.9,,7.1,87,,2/14/2020,15.5,5.3
1.4,143,,,3.6,5.2,,10.7,63.4,,2/14/2020,18.5,5.7
1,146,,,3,3.8,,8.9,76.6,,2/14/2020,16.2,4.5
1.9,152,,,3.4,6.4,,11.1,68.4,,2/14/2020,17.8,5.2
1.4,155,,,4.2,6.2,,10.5,66.8,,2/14/2020,18,6.6
0.9,156,,,2.4,4.6,,11.3,60.6,,2/14/2020,19.8,3.7
2.1,159,,,4.1,9.2,,12.3,73.5,,2/14/2020,18.1,6.1
1.3,162,,,3.5,7.2,,10.5,84.9,,2/14/2020,15.6,4.3
1.7,165,,,3.6,3.9,,7.6,83.5,,2/14/2020,14,5
1.1,168,,,2.9,7.1,,10.4,82.3,,2/14/2020,16.1,4
2.8,169,,,7,5.9,,8,84.9,,2/14/2020,11.6,9.6
1,170,,,2.5,5.3,,9.6,74.4,,2/14/2020,15.9,3.8
1.8,172,,,4,3.7,,8,85.8,,2/14/2020,15.8,6.5
1,174,,,4.6,2.1,,8.7,68.5,,2/14/2020,19.6,8.6
0.8,177,,,3.5,1.2,,6.5,86.5,,2/14/2020,13.5,4.8
1.7,184,,,3.8,11.1,,13.6,75.8,,2/14/2020,16.4,5
2.3,185,,,5.3,10.1,,13.1,83.5,,2/14/2020,17.1,6.6
1.5,188,,,3.4,9.6,,12.6,80,,2/14/2020,16.9,4.5
1.4,189,,,3.1,11,,13.7,89.9,,2/14/2020,16.7,5.1
0.5,192,,,2.6,3.7,,9.2,73.6,,2/14/2020,19.2,4.9
1.3,201,,,4,0.9,,6.5,80.3,,2/14/2020,13.3,5.1
0.7,202,,,3.2,2.3,,5.2,91.1,,2/14/2020,11.2,4.4
0.5,203,,,1.7,0.7,,4,96.6,,2/14/2020,9.5,3
0.8,211,,,2.7,-0.5,,5.7,77.1,,2/14/2020,15.9,3.7
0.8,212,,,2,1.4,,5.2,81.1,,2/14/2020,14.5,3.2
0.8,216,,,3.7,-1.9,,4.8,69.5,,2/14/2020,13.8,5.7
0.8,217,,,2.5,-0.4,,4.7,85.8,,2/14/2020,15.3,3
0.6,221,,,2.6,-1.4,,4,86.5,,2/14/2020,14.3,4.2
0.7,226,,,2.4,1.3,,5.6,88.6,,2/14/2020,14.5,3.6
0.6,232,,,2.1,1.1,,5.4,89.3,,2/14/2020,13.7,3.3
1.5,235,,,4,2.8,,6.9,83.9,,2/14/2020,13,5.5
0.9,236,,,2.6,-0.2,,6.5,84,,2/14/2020,15.6,4.9
0.6,238,,,1.9,1.9,,6.2,84.4,,2/14/2020,16.6,4
0.7,239,,,2.3,2.7,,6.4,81.4,,2/14/2020,12.5,3.2
1,243,0,,2.8,3.3,,7.5,90.1,,2/14/2020,14.9,5.1
0.5,244,,,1.7,1.5,,7.7,75.8,,2/14/2020,18.2,3.3
0.8,245,,,3.5,3.5,,7.3,83,,2/14/2020,14.1,5.2
1.3,247,0,,2.8,2,,,,,2/14/2020,18.3,4
0.9,248,,,4.6,2.1,,6.8,71.6,,2/14/2020,17.3,6
1.2,251,,,2.9,3.5,,7.3,84,,2/14/2020,14.8,5.2
0.9,252,,,2.7,3.9,,7.5,88.5,,2/14/2020,15.8,5.2
1.4,253,,,5.5,6.6,,11.2,70.8,,2/14/2020,19.7,8.2
1.2,254,,,2.6,1.8,,8.2,71.3,,2/14/2020,18.2,4.7
0.8,255,,,2.3,5.8,,10.8,66,,2/14/2020,18.6,3.5
1.5,257,,,3.7,6.4,,11.7,74.1,,2/14/2020,19.6,7.3
1.8,258,,,4.8,2.7,,8.2,80.9,,2/14/2020,16.7,5.7
0.9,259,,,4.7,3.9,,9.6,68.5,,2/14/2020,19.2,7.1
1.2,260,,,4.8,2.8,,8.7,74.3,,2/14/2020,18.7,6.7
0.8,261,,,4.5,1.6,,7.8,81.5,,2/14/2020,17.8,6.8
0.7,262,,,3.1,2.3,,8.1,78.8,,2/14/2020,17.9,4.5
0.9,263,,,3.4,4.4,,9.3,68.8,,2/14/2020,19.7,4.7
0.4,264,,,3.1,1,,8.8,62.9,,2/14/2020,20.2,5.3
0.6,266,0,,2.1,6.6,,11.4,60.9,,2/14/2020,18.6,2.9
1.3,268,,,3.7,3.3,,8.9,79.3,,2/14/2020,16,4.9
1,271,,,2.6,-0.2,,5.7,76.4,,2/14/2020,16.4,4.8
1.4,272,,,3.2,0.1,,6.2,75,,2/14/2020,15.8,3.9
1.7,273,,,3.6,1.1,,7.5,75.8,,2/14/2020,15.3,7.5
0.6,276,,,4.3,0.1,,6.2,83,,2/14/2020,17.5,5.1
1.9,277,,,4.6,6,,9.6,72.3,,2/14/2020,16.5,6.8
0.4,278,,,1.5,-0.2,,5.8,78,,2/14/2020,17.2,2.9
0.6,279,,,1.4,2.7,,8.2,77.8,,2/14/2020,17.4,3.2
0.9,281,,,3.3,2.8,,8.5,74.5,,2/14/2020,17.4,5.4
1.7,283,,,4.7,4.2,,9.2,71.8,,2/14/2020,18.4,6.6
0.8,284,,,4.1,1.2,,8.8,62.3,,2/14/2020,20,6.1
0.7,285,,,2.4,3.9,,9,72.3,,2/14/2020,19.1,4.1
0.6,288,,,2.5,4.8,,10.5,65.6,,2/14/2020,19.8,4.6
0.7,289,,,2.3,2.7,,9.2,63,,2/14/2020,19.7,4.2
0.8,294,,,2.5,6.6,,10.9,76,,2/14/2020,17.5,4.6
0.8,295,,,1.4,6,,10.3,72.3,,2/14/2020,18.4,3.1
3.9,90,1.5,,7.9,4,,8.4,85.8,,2/15/2020,10.5,10.7
0.8,93,0.5,2.5,2.8,-1.2,,7.4,77.3,,2/15/2020,15.5,5
1.5,95,1.8,,5.1,0.4,,6.9,84.3,,2/15/2020,15.8,8
1.2,98,1.6,,3.8,1.6,,8,79.4,,2/15/2020,17.5,7
1.7,99,2.6,,3.7,1.5,,7.5,80.1,,2/15/2020,16.4,5.8
1.2,100,0.1,,3.1,-0.2,,4,92,,2/15/2020,8.8,5.3
1,101,1.5,,5.5,0.8,,7.6,73.1,,2/15/2020,14.5,6.5
4.4,102,5.4,10.75,9.5,-0.8,4.1,3.5,97,4.1,2/15/2020,7.7,13
1.9,104,0,4.35,5,5.8,,9.7,78.4,,2/15/2020,13.5,9
2.1,105,0,,5.8,6.5,,10.6,75.9,,2/15/2020,14.8,9.2
2.9,106,0,,8.1,6.8,,10,78.5,,2/15/2020,12.9,12.3
2.7,108,2,4.25,5,6.2,,9.8,63,,2/15/2020,15.6,9
2.9,112,3.8,5.25,5.6,4.4,,8.1,77.4,,2/15/2020,14.5,8.4
1.2,114,1.1,,3.2,1.3,,9.3,64.9,,2/15/2020,16.5,6.1
2.5,115,,,7,7.4,,8.7,79.8,,2/15/2020,11,11.5
1.9,119,1.7,3.33,4.8,3,,8.7,85.1,,2/15/2020,15.3,7.3
0.7,121,0.7,,3.9,0.4,,8.8,72.1,,2/15/2020,17.9,6.4
1.4,127,0.5,,5.1,0.1,,8.5,75.3,,2/15/2020,15.6,8.1
1.5,129,0.9,,4.7,1.4,,7.7,77,,2/15/2020,16.4,7.4
1.9,130,1,,3.6,7,,10.3,87.4,,2/15/2020,13.5,5.2
1,131,0.6,4.57,3.5,3.5,,9.9,70.6,,2/15/2020,16.4,6.2
1.3,133,1.5,5.17,4.5,3.2,,9.9,78.8,,2/15/2020,16.8,7.5
2.1,135,1.4,,6.1,2.7,,9.3,69.8,,2/15/2020,14.8,9.9
1.3,136,0.4,1.5,4.1,2,,9.1,74.6,,2/15/2020,15.7,6.5
0.9,137,1.1,,2.4,1.7,,8.5,82.3,,2/15/2020,15.2,4.3
2.5,138,,,4.6,9.4,,12.3,82.3,,2/15/2020,15.5,7.2
1.3,140,1,,5.4,3.9,,9.6,78.8,,2/15/2020,17.7,7.3
2.6,143,,,4.8,7.4,,12,69.8,,2/15/2020,17.3,6.8
1.5,146,0.9,6.65,4.4,4.6,,10.6,65.8,,2/15/2020,18.7,6.8
1.7,152,,,3.8,7.6,,11.9,83.3,,2/15/2020,15.2,5.3
1.4,155,,,3.9,6.3,,11.3,73,,2/15/2020,16.6,5.6
1.1,156,4.8,6.05,4.5,6.9,,10.8,74.9,,2/15/2020,18.5,7.8
3.1,159,,,5.2,9.7,,12.8,75.4,,2/15/2020,17.3,9.8
2.4,162,,,4.9,8.4,,12.7,78.5,,2/15/2020,18,6.8
3.7,165,6.6,9.35,8.3,4.4,,9.6,76.3,,2/15/2020,15.7,13.1
3.1,168,1.2,2.05,6.4,8.9,,12.1,75,,2/15/2020,15.7,9.3
6.7,169,8,7.08,15.4,4.7,,9.2,85.9,,2/15/2020,13.1,19.1
3.9,170,3.7,,7.9,6.9,,12,80,,2/15/2020,16.2,11
2.6,172,4.2,,8.4,4,,9.9,75.8,,2/15/2020,17.2,12.3
1.5,174,0.7,,4.3,1.5,,9.3,75.5,,2/15/2020,17,6.8
0.6,177,2.7,3.17,2.8,-0.1,,7.1,81.5,,2/15/2020,14.4,4.2
2.7,184,0.8,2.05,6.6,12.2,,16.2,75.8,,2/15/2020,21.6,11.7
4.7,185,2.7,,11.8,10.1,,15,82.6,,2/15/2020,20.1,13.4
2.2,188,0.5,,4.6,10.3,,15.4,82.8,,2/15/2020,18.3,7
1.7,189,2.2,3.82,3.7,13.5,,15.6,95.8,,2/15/2020,18.6,7.5
0.7,192,0.5,,2.1,2.4,,10,76.4,,2/15/2020,16.8,4.6
1.8,201,4.5,,4.8,2.5,,7.5,76.9,,2/15/2020,14.7,6.3
0.9,202,1,,3.3,-0.1,,7.9,80,,2/15/2020,15.3,6.2
0.7,203,0.8,,3.4,-1.2,,7.7,80.1,,2/15/2020,15.4,5.8
2.2,211,0.5,,5.6,0.9,,7.3,76.4,,2/15/2020,15.3,8.2
0.6,212,1,,2.9,-0.4,,7.2,76,,2/15/2020,16.8,4.5
1.3,216,0.8,,3.7,3,,6.8,77.4,,2/15/2020,12.6,6.6
0.9,217,0.5,,2.6,-0.2,,7,82,,2/15/2020,15.9,4.2
1,221,0.8,,3.2,-0.5,,7.6,77.1,,2/15/2020,14.9,5.5
1.4,226,1.7,,4.8,0.5,,8.8,79.8,,2/15/2020,14.8,10.4
1.4,232,0.5,,4.3,-0.9,,8,78.9,,2/15/2020,16,6.8
0.9,235,1.5,,3.1,3.1,,8.4,74.8,,2/15/2020,18.1,6.8
0.8,236,1.2,,2.6,0.5,,8.3,82.1,,2/15/2020,16.1,5
0.6,238,0.9,,2.4,-0.1,,8.3,83,,2/15/2020,17.4,4.2
1,239,1.4,,3,2.6,,9.3,74.4,,2/15/2020,15.4,4.6
1.3,243,2.9,,4.3,3.1,,8.4,86.6,,2/15/2020,17.8,8.2
1,244,2.2,,4,0.3,,8,83,,2/15/2020,16.7,7.7
1,245,4.5,,4.6,4.1,,9.3,73.8,,2/15/2020,19.3,6.6
1.1,247,2.2,,3.3,2.9,,9.9,73.6,,2/15/2020,17.1,5.1
1,248,1.9,,3.3,-0.3,,8.1,76.9,,2/15/2020,15.9,6.4
1.4,251,3.9,,3.8,3.5,,9.5,71.3,,2/15/2020,18.1,8.1
1.5,252,5.4,,4.5,4.1,,9.2,81.8,,2/15/2020,16.7,8.4
1.8,253,,,5,7.5,,12.1,71.9,,2/15/2020,17.7,7.2
1.2,254,3,,3.9,1.4,,9,78.5,,2/15/2020,17.5,7.5
1,255,,,2.7,6.5,,11.3,72,,2/15/2020,17.5,4.6
2.5,257,,,4.4,8.3,,13.5,68.1,,2/15/2020,19.2,9.7
2.3,258,1.6,,6.3,3.2,,10.5,81.5,,2/15/2020,16.9,8.3
1.7,259,3,,5.5,4,,10.8,75,,2/15/2020,18.9,7.2
1.6,260,2.6,,4.8,3.1,,10.5,76.5,,2/15/2020,16.2,7.3
4.3,261,2.4,,8.5,2.8,,11.4,74.9,,2/15/2020,16.5,12.3
1.3,262,2.6,,3.8,3.6,,10.4,77.6,,2/15/2020,15.7,7.4
0.7,263,0.1,,2.5,3.1,,10.3,74.8,,2/15/2020,17.1,3.7
0.6,264,0.5,,3.2,0.2,,9,71.5,,2/15/2020,17.8,6.3
2,266,0.5,,4.6,8.1,,12.5,62.1,,2/15/2020,17.3,6.3
3,268,3.1,,6.1,4.5,,10.8,77.6,,2/15/2020,15.7,11.1
1.5,271,0.9,,3.6,0.6,,7.5,82.9,,2/15/2020,14.1,5.1
1.3,272,1.1,,3.3,1.6,,8.3,80.4,,2/15/2020,14.5,4.4
1.1,273,1.1,,4.2,1.4,,8.7,81,,2/15/2020,13.9,6
1.3,276,0.1,,4.8,0.3,,7.6,87,,2/15/2020,16.7,6.2
1.5,277,0.5,,3.7,5.2,,9.7,88.8,,2/15/2020,14.2,6.6
0.5,278,1.1,,2.3,0.7,,8.7,78.6,,2/15/2020,16.8,3.8
0.6,279,3.3,,2.2,2.9,,9.9,86.8,,2/15/2020,17.5,3.7
1.7,281,,,4,3.4,,10.2,79.1,,2/15/2020,16.6,6.6
1.9,283,,,5.3,4,,10.5,78,,2/15/2020,17.7,8.4
0.9,284,0.6,,3.4,0.3,,8.4,76.1,,2/15/2020,15.8,5.6
0.7,285,0,,2.4,2.3,,9.6,76.3,,2/15/2020,17.4,4.1
0.7,288,,,2.5,4,,11.2,68.9,,2/15/2020,18.4,4.6
1.6,289,,,5.6,1.5,,9.4,70.5,,2/15/2020,17.2,9.6
2.3,294,0.1,,4,7.6,,12.9,77.8,,2/15/2020,15.6,8.1
0.8,295,0.5,,2.1,6.4,,11.4,76,,2/15/2020,16.7,3.4
3.3,90,6.1,,8.4,-1.2,,2.1,65.4,,2/16/2020,5.7,14.6
3,93,11.2,18.67,6.8,-4.4,,0.2,81.4,,2/16/2020,6.9,10.5
1.6,95,14.1,,3.2,-5.7,,-1.8,95.3,,2/16/2020,4.1,6.5
3,98,11,,5.6,-6,,-1.9,91.1,,2/16/2020,6,9.9
2.4,99,10.4,,4.7,-5.4,,-1.7,86.5,,2/16/2020,5.1,10.1
4.7,100,5.2,,9.6,-9,,-3.5,89.3,,2/16/2020,3,18.5
2.8,101,14.8,,6.4,-3.8,,0.9,76.4,,2/16/2020,7.6,8.8
9.2,102,0,18.5,14.5,-4,1,-2.5,80.9,4.3,2/16/2020,-0.6,20.8
4.2,104,3.6,6.93,8.4,-1.4,,2.5,63.3,,2/16/2020,6.5,12.9
4.2,105,5,,10,-0.9,,3.1,66,,2/16/2020,6.5,18.3
4.8,106,3.4,,10.9,-0.3,,3.6,62.5,,2/16/2020,7.4,19.3
4,108,13.4,17,6.6,-4.3,3.9,-1.4,81.1,3.9,2/16/2020,7.7,11.5
4.8,112,10.2,16.58,8.2,-3.6,3.5,-1.3,79.4,3.5,2/16/2020,4.4,12.9
2.4,114,13.5,,5.1,-3.4,,0.8,76.3,,2/16/2020,8.5,10
3.8,115,15,15.42,9.1,0.7,2.8,6.4,77.9,2.8,2/16/2020,10,18.9
3.9,119,8,22.75,6.8,-3.7,2.5,-1.1,97.8,2.5,2/16/2020,5,11.3
2.7,121,7.4,,5.8,-3.6,,1.4,79.4,,2/16/2020,9,12.5
3.1,127,9.7,,6.4,-4,,0.1,86.1,,2/16/2020,8.1,10.5
4.2,129,7.3,,7.4,-3.1,,-0.5,82.6,,2/16/2020,3.5,10.2
3.7,130,4.8,,8.7,-0.7,,4.4,69.5,,2/16/2020,10.2,13.5
2.4,131,7.1,22.83,4.4,-2.8,2,0.5,79.3,2,2/16/2020,7.5,8.6
2.3,133,8.4,23,5,-1.9,1.2,0.8,84,1.2,2/16/2020,8.6,9.6
6.3,135,4.4,,11.2,-3.6,,0.4,75.6,,2/16/2020,8.5,17.7
4.3,136,3.8,3.28,8.4,-3,,2.2,72.5,,2/16/2020,9,15.5
3.5,137,2.3,,7.1,-2.3,,1.8,75.6,,2/16/2020,9.1,16.3
3.6,138,1.8,6.58,6.9,0.3,,6,67.5,,2/16/2020,12.5,11.9
6.8,140,6.9,,9.7,-1.4,,1,82.6,,2/16/2020,5.6,13.8
4.8,143,4,7.5,8.6,0.1,,5,64.1,,2/16/2020,12.1,12.8
4.1,146,10.3,20.18,7.1,-1.8,2.9,0.9,84.5,2.9,2/16/2020,5.8,14.6
2.4,152,3.9,4.83,4.9,0.3,,6.5,70.6,,2/16/2020,12.6,6.9
2.3,155,3.4,6.2,5.8,-0.3,,5.2,61.3,,2/16/2020,12.3,12.9
2.2,156,7.4,20.75,4.8,-1.2,4.8,1.3,88.8,4.8,2/16/2020,7.7,10.8
4.6,159,4.1,7,9.8,0.8,,7,65.5,,2/16/2020,13.7,17.3
4.9,162,4.6,,9.3,1.4,,6,70.1,,2/16/2020,14.4,15.5
8.3,165,6,19.37,11.2,-2.1,2.2,0.7,82.5,2.2,2/16/2020,4.4,18.6
8.1,168,5,12.82,17.4,0.2,,4.1,70.5,,2/16/2020,11.6,24.5
9.8,169,5.7,18.18,13.9,-0.4,2.5,1.6,86,2.5,2/16/2020,4.8,21.8
6.6,170,4.2,,10.1,0,,3,76.1,,2/16/2020,8.6,15.4
7.3,172,11.3,,11.2,-1.3,,1.2,85.1,,2/16/2020,4.9,17.4
4.7,174,5.8,,7.6,-1.7,,1.5,78.6,,2/16/2020,9.6,15.9
2.7,177,7,22.75,6,-2.7,3.1,-0.2,80.1,3.1,2/16/2020,4.9,9.7
7.2,184,7,14.38,10.2,3,,5.4,74.4,,2/16/2020,12.5,18.1
18.5,185,3.1,,22.8,3.2,,4.9,82.9,,2/16/2020,10.1,26.7
5.4,188,5.5,,8.7,2.4,,4.9,69.5,,2/16/2020,15.6,13.9
2.6,189,2.2,8.1,7.6,2.7,,7,77.8,,2/16/2020,14.7,16
1.8,192,4,,5.3,-0.7,,5,64,,2/16/2020,10.3,11.7
3.5,201,13,,5.4,-4.2,,-1.8,79.9,,2/16/2020,3.9,8.7
2.5,202,9.1,,5,-3.5,,0.6,82.9,,2/16/2020,7.8,10.1
2.8,203,7.1,,5.3,-3.9,,0,87.6,,2/16/2020,7.6,10.8
2.7,211,8.5,,5.2,-3.6,,-0.1,81.1,,2/16/2020,4.8,9
2.4,212,11.5,,5.3,-4.5,,0.6,78.4,,2/16/2020,7.1,8.5
1.6,216,5.6,,4.6,-7.3,,-1,78.3,,2/16/2020,5.9,11.4
3.3,217,10.5,,9.1,-4.6,,0.7,89.4,,2/16/2020,7.3,13
3.3,221,6.3,,6.1,-4.7,,-0.1,82.5,,2/16/2020,8.1,12.1
2.3,226,6.7,,4.4,-2.6,,0.5,83,,2/16/2020,8.9,9.9
3.7,232,7.5,,6.5,-3.3,,-0.2,88.8,,2/16/2020,6.5,13.1
1.4,235,12.5,,2.6,-1.9,,0.6,80.8,,2/16/2020,4.3,6.7
2.5,236,9.7,,5.9,-2.1,,0.6,86,,2/16/2020,6.7,10.2
2.5,238,5.7,,5.2,-2.4,,0.6,82.6,,2/16/2020,9.1,9.8
2.3,239,8.7,,4.2,-2.8,,-0.1,81.1,,2/16/2020,7,7.9
4.3,243,10.5,,6.8,-0.9,,1.4,84.5,,2/16/2020,5.2,12.9
2.1,244,11.5,,5.3,-2.7,,-0.3,89.9,,2/16/2020,6.5,12.1
2,245,9.1,,6.1,-1.7,,0.7,82.1,,2/16/2020,4.8,11.5
2.4,247,8.9,,6.4,-1.8,,0.8,84.5,,2/16/2020,9.4,11.2
2.8,248,5.4,,5.6,-3.6,,-0.8,82.4,,2/16/2020,8.7,13.3
3.7,251,11.4,,6.7,-1.5,,1,75.1,,2/16/2020,5.4,12.7
4.6,252,11,,7.7,-1.3,,1.1,81.1,,2/16/2020,4.6,13.8
4.5,253,3.7,,9.7,-0.2,,6,64.9,,2/16/2020,12.1,15.3
3.9,254,6.6,,7.2,-2,,0.8,81.9,,2/16/2020,8.9,13.3
2.4,255,5,,4.9,-0.3,,5.3,64,,2/16/2020,11.7,8.7
3.5,257,4.4,,8.1,0.8,,7,65.9,,2/16/2020,12.5,13.5
8.2,258,4,,14.3,-0.2,,2.7,77.4,,2/16/2020,10.9,20.9
5.5,259,4.5,,8.9,-1,,2.3,72.5,,2/16/2020,8.3,14
4,260,4.2,,6.4,-0.2,,2.1,74.6,,2/16/2020,9.4,12
6.2,261,5.7,,10.2,-1.2,,1.4,79.6,,2/16/2020,5.6,17.4
4.3,262,4.5,,9.9,-0.9,,1.9,76.6,,2/16/2020,9.9,15.8
4.1,263,5,,9.8,0.7,,5.5,63.6,,2/16/2020,11.3,11.9
4.5,264,2,,7.5,-1.1,,1.9,70.4,,2/16/2020,9.3,13.7
4.6,266,4,,7.7,-0.3,,3.8,66.5,,2/16/2020,11.2,11.6
5.6,268,5,,8.5,-0.7,,2.2,78.8,,2/16/2020,5.9,17.8
2.2,271,9,,5.5,-2.6,,2.7,78.5,,2/16/2020,8.4,12.1
5.7,272,3.3,,11,-3.6,,1.3,76.5,,2/16/2020,8.5,18.6
3.7,273,4.2,,7.1,-3.6,,1,78.1,,2/16/2020,8.7,15
3.9,276,4.5,,8.2,-2.4,,2.5,80.9,,2/16/2020,8.9,10.6
4.9,277,2.2,,10.5,-1.2,,4.5,69.1,,2/16/2020,10.1,22.4
3.2,278,4,,7.1,-1,,3.3,71.3,,2/16/2020,9.4,13
2.3,279,2.9,,5,-0.4,,3.7,79.5,,2/16/2020,10.2,11.6
3.9,281,4.4,,7.6,-0.8,,4.5,71.4,,2/16/2020,11.5,14.8
4.7,283,1,,8.8,0.1,,5.4,65.6,,2/16/2020,11.7,13.8
3.5,284,1.8,,7.6,-2,,2.5,68.1,,2/16/2020,8.9,16
2.4,285,3.7,,6.4,-0.2,,4.7,67.3,,2/16/2020,11.4,11.2
2.8,288,2.8,,5.3,0.2,,6.1,60.9,,2/16/2020,12.1,9.4
5.1,289,3.8,,10.8,-1.2,,2.3,70.1,,2/16/2020,10.6,18.4
2,294,4.2,,5.1,0.9,,6.2,69.8,,2/16/2020,13.6,10.3
2.4,295,4.5,,4.7,0.5,,4.6,66.6,,2/16/2020,11.9,7.7
2.7,90,,,4.9,-5.2,,-2.8,44.8,,2/17/2020,-0.2,9.7
2.4,93,0.1,9,5.2,-7.3,0.2,-5.5,66.5,0.2,2/17/2020,-3.4,7.6
1.9,95,0.6,,3.9,-8.1,,-7,79.8,,2/17/2020,-5.4,7.8
2.7,98,0.1,,4.8,-8.7,,-6.6,76.8,,2/17/2020,-3.9,8
2.9,99,0.1,,4.8,-8.5,,-6.2,68,,2/17/2020,-4,8.7
5.4,100,,,7.8,-12.4,,-10.1,78,,2/17/2020,-8.2,14.5
2.5,101,,,4.6,-6.8,,-4.8,63,,2/17/2020,-2.7,7
11.2,102,0,12.67,14.9,-5.7,0,-4.4,62.8,4.3,2/17/2020,-2.8,20.5
3.7,104,,,6.9,-4.6,,-2.3,41.9,,2/17/2020,-0.2,13.3
5.2,105,,,8,-4.4,,-2.1,46.9,,2/17/2020,0.4,16.6
4.1,106,,,6.7,-3.6,,-1.3,42.4,,2/17/2020,1.6,11.4
3.4,108,1,14.75,5.6,-7.1,3.8,-5.9,64.3,5.5,2/17/2020,-3.9,9.4
6,112,0.1,16.08,8.5,-6.3,0.3,-5.4,64.4,1.5,2/17/2020,-2.6,13.2
2,114,0.8,,3.9,-6.6,,-4.5,66.6,,2/17/2020,-2.5,7.2
3.4,115,78.4,22,7.7,-1.7,79,-0.6,89.1,80,2/17/2020,0.9,12.2
3.7,119,0.4,13.33,6.3,-6.6,2,-4.8,84.3,3.7,2/17/2020,-3.1,12.1
2.4,121,0.4,,5,-6.2,,-4.4,66.8,,2/17/2020,-1.3,10.8
3.5,127,0.2,,5.9,-6.9,,-4.6,67.1,,2/17/2020,-1.9,10.8
4.3,129,0.2,,7.8,-4.9,,-3.7,72.3,,2/17/2020,-1.5,10.1
4.5,130,,,6.5,-3.9,,-1,43.5,,2/17/2020,3.1,11.7
2.3,131,0.3,20.33,4.9,-6.7,5.4,-4,72.9,5.4,2/17/2020,-1,8.9
2.8,133,0.7,17.5,5.1,-5.4,1.5,-3.2,73,1.5,2/17/2020,0,10.3
6,135,0.2,,8.9,-6.6,,-4.6,63.1,,2/17/2020,-2.6,17.7
4.1,136,0.6,1.83,7.8,-6.5,2,-4,59.3,2,2/17/2020,-1.2,14
